Направление расходов,Наименование вида расходов,Год проведения,Месяц проведения,Конечный остаток
"М-Амурского,21",ЭЭ,2020,2,220925.58
"М-Амурского,21",ЭЭ,2020,3,198882.2
"М-Амурского,21",ЭЭ,2020,4,170905.49
"М-Амурского,21",ЭЭ,2020,5,190494.73
"М-Амурского,21",ЭЭ,2020,6,188463.07
"М-Амурского,21",ЭЭ,2020,7,184906.71
"М-Амурского,21",ЭЭ,2020,8,204552.81
"М-Амурского,21",ЭЭ,2020,9,248611.6
"М-Амурского,21",ЭЭ,2020,10,187301.98
"М-Амурского,21",ЭЭ,2020,11,174574.99
"М-Амурского,21",ЭЭ,2020,12,270269.76
"М-Амурского,42",ВО,2020,1,8378.18
"М-Амурского,42",ВО,2020,2,7955.32
"М-Амурского,42",ВО,2020,3,8679.12
"М-Амурского,42",ВО,2020,4,8067.17
"М-Амурского,42",ВО,2020,5,6226.83
"М-Амурского,42",ВО,2020,6,6233.76
"М-Амурского,42",ВО,2020,7,6794.8
"М-Амурского,42",ВО,2020,8,1333.34
"М-Амурского,42",ВО,2020,9,5663.45
"М-Амурского,42",ВО,2020,10,8027.79
"М-Амурского,42",ВО,2020,11,7851.3
"М-Амурского,42",ВО,2020,12,6679.55
"М-Амурского,42",ГВС,2020,1,6613.42
"М-Амурского,42",ГВС,2020,2,6544.53
"М-Амурского,42",ГВС,2020,3,6122.29
"М-Амурского,42",ГВС,2020,4,6544.53
"М-Амурского,42",ГВС,2020,5,6666.76
"М-Амурского,42",ГВС,2020,8,3510.78
"М-Амурского,42",ГВС,2020,9,6669.15
"М-Амурского,42",ГВС,2020,10,5746.16
"М-Амурского,42",ГВС,2020,11,6052.47
"М-Амурского,42",ГВС,2020,12,7311.110000000001
"М-Амурского,42",ТЭ,2020,1,598938.84
"М-Амурского,42",ТЭ,2020,2,584214.83
"М-Амурского,42",ТЭ,2020,3,489918.02
"М-Амурского,42",ТЭ,2020,4,361868.54
"М-Амурского,42",ТЭ,2020,5,247114.23
"М-Амурского,42",ТЭ,2020,8,13319.33
"М-Амурского,42",ТЭ,2020,9,25707.11
"М-Амурского,42",ТЭ,2020,10,21684.51
"М-Амурского,42",ТЭ,2020,11,27081.61
"М-Амурского,42",ТЭ,2020,12,196151.01
"М-Амурского,42",ХВС,2020,1,4435.43
"М-Амурского,42",ХВС,2020,2,3779.61
"М-Амурского,42",ХВС,2020,3,4673.71
"М-Амурского,42",ХВС,2020,4,4307.95
"М-Амурского,42",ХВС,2020,5,1326.18
"М-Амурского,42",ХВС,2020,6,1540.08
"М-Амурского,42",ХВС,2020,7,2438.46
"М-Амурского,42",ХВС,2020,8,1668.05
"М-Амурского,42",ХВС,2020,9,3292.2
"М-Амурского,42",ХВС,2020,10,3544.6
"М-Амурского,42",ХВС,2020,11,3323.81
"М-Амурского,42",ХВС,2020,12,2460.37
"М-Амурского,42",ЭЭ,2020,1,178451.94
"М-Амурского,42",ЭЭ,2020,2,238824.59
"М-Амурского,42",ЭЭ,2020,3,242288.69
"М-Амурского,42",ЭЭ,2020,4,215733.41
"М-Амурского,42",ЭЭ,2020,5,222728.21
"М-Амурского,42",ЭЭ,2020,6,220800.42
"М-Амурского,42",ЭЭ,2020,7,163865.56
"М-Амурского,42",ЭЭ,2020,8,241252.55
"М-Амурского,42",ЭЭ,2020,9,249818.79
"М-Амурского,42",ЭЭ,2020,10,254043.18
"М-Амурского,42",ЭЭ,2020,11,213125.21
"М-Амурского,42",ЭЭ,2020,12,326976.24000000005
"Мордовцева,6",ВО,2020,2,212.94
"Мордовцева,6",ВО,2020,3,180.18
"Мордовцева,6",ВО,2020,4,163.8
"Мордовцева,6",ВО,2020,5,163.8
"Мордовцева,6",ВО,2020,6,180.18
"Мордовцева,6",ВО,2020,7,98.28
"Мордовцева,6",ВО,2020,8,81.9
"Мордовцева,6",ВО,2020,9,107.06
"Мордовцева,6",ВО,2020,10,249.82
"Мордовцева,6",ВО,2020,11,124.91
"Мордовцева,6",ВО,2020,12,71.38
"Мордовцева,6",ТЭ,2020,2,5704.65
"Мордовцева,6",ТЭ,2020,3,6780.79
"Мордовцева,6",ТЭ,2020,4,7279.18
"Мордовцева,6",ТЭ,2020,5,6090.54
"Мордовцева,6",ТЭ,2020,6,4376.54
"Мордовцева,6",ТЭ,2020,7,266.88
"Мордовцева,6",ТЭ,2020,8,116.6
"Мордовцева,6",ТЭ,2020,9,121.39
"Мордовцева,6",ТЭ,2020,12,266.13
"Мордовцева,6",ХВС,2020,2,410.44
"Мордовцева,6",ХВС,2020,3,347.3
"Мордовцева,6",ХВС,2020,4,315.72
"Мордовцева,6",ХВС,2020,5,315.72
"Мордовцева,6",ХВС,2020,6,347.29
"Мордовцева,6",ХВС,2020,7,189.43
"Мордовцева,6",ХВС,2020,8,157.86
"Мордовцева,6",ХВС,2020,9,197.93
"Мордовцева,6",ХВС,2020,10,461.83
"Мордовцева,6",ХВС,2020,11,230.91
"Мордовцева,6",ХВС,2020,12,131.95
"Мордовцева,6",ЭЭ,2020,2,16606.07
"Мордовцева,6",ЭЭ,2020,3,16803.06
"Мордовцева,6",ЭЭ,2020,4,16141.8
"Мордовцева,6",ЭЭ,2020,5,15957.47
"Мордовцева,6",ЭЭ,2020,6,12240.29
"Мордовцева,6",ЭЭ,2020,7,14191.72
"Мордовцева,6",ЭЭ,2020,8,10526.29
"Мордовцева,6",ЭЭ,2020,9,12744.1
"Мордовцева,6",ЭЭ,2020,10,12781.64
"Мордовцева,6",ЭЭ,2020,11,12450.06
"Мордовцева,6",ЭЭ,2020,12,16909.76
"Муравьева-Амурского,21",ВО,2020,1,922.24
"Муравьева-Амурского,21",ВО,2020,2,635.96
"Муравьева-Амурского,21",ВО,2020,3,1465.03
"Муравьева-Амурского,21",ВО,2020,4,904.93
"Муравьева-Амурского,21",ВО,2020,8,477.07
"Муравьева-Амурского,21",ВО,2020,10,440.78
"Муравьева-Амурского,21",ВО,2020,11,815.25
"Муравьева-Амурского,21",ВО,2020,12,504.82
"Муравьева-Амурского,21",ТЭ,2020,1,39854.47
"Муравьева-Амурского,21",ТЭ,2020,2,37316.16
"Муравьева-Амурского,21",ТЭ,2020,3,35019.79
"Муравьева-Амурского,21",ТЭ,2020,4,30912.9
"Муравьева-Амурского,21",ТЭ,2020,5,16232.25
"Муравьева-Амурского,21",ТЭ,2020,11,18023.4
"Муравьева-Амурского,21",ТЭ,2020,12,40245.48
"Муравьева-Амурского,21",ХВС,2020,1,1139.22
"Муравьева-Амурского,21",ХВС,2020,2,785.58
"Муравьева-Амурского,21",ХВС,2020,3,1809.71
"Муравьева-Амурского,21",ХВС,2020,4,1117.84
"Муравьева-Амурского,21",ХВС,2020,8,596.83
"Муравьева-Амурского,21",ХВС,2020,10,551.42
"Муравьева-Амурского,21",ХВС,2020,11,1019.91
"Муравьева-Амурского,21",ХВС,2020,12,631.54
"Муравьева-Амурского,21",ЭЭ,2020,1,21843.0
"Муравьева-Амурского,21",ЭЭ,2020,2,48495.86
"Муравьева-Амурского,21",ЭЭ,2020,3,43657.07
"Муравьева-Амурского,21",ЭЭ,2020,4,37515.84
"Муравьева-Амурского,21",ЭЭ,2020,8,44901.83
"Муравьева-Амурского,21",ЭЭ,2020,10,41243.66
"Муравьева-Амурского,21",ЭЭ,2020,11,43736.09
"Муравьева-Амурского,21",ЭЭ,2020,12,59778.41
"Муравьева-Амурского,42",ВО,2020,1,349.09
"Муравьева-Амурского,42",ВО,2020,2,418.7
"Муравьева-Амурского,42",ВО,2020,3,456.8
"Муравьева-Амурского,42",ВО,2020,4,424.59
"Муравьева-Амурского,42",ВО,2020,8,70.18
"Муравьева-Амурского,42",ВО,2020,10,422.53
"Муравьева-Амурского,42",ВО,2020,11,413.74
"Муравьева-Амурского,42",ВО,2020,12,351.56
"Муравьева-Амурского,42",ГВС,2020,1,275.56
"Муравьева-Амурского,42",ГВС,2020,2,344.45
"Муравьева-Амурского,42",ГВС,2020,3,322.23
"Муравьева-Амурского,42",ГВС,2020,4,344.45
"Муравьева-Амурского,42",ГВС,2020,8,184.78
"Муравьева-Амурского,42",ГВС,2020,10,302.43
"Муравьева-Амурского,42",ГВС,2020,11,318.55
"Муравьева-Амурского,42",ГВС,2020,12,384.8
"Муравьева-Амурского,42",ТЭ,2020,1,24955.79
"Муравьева-Амурского,42",ТЭ,2020,2,30748.15
"Муравьева-Амурского,42",ТЭ,2020,3,25785.16
"Муравьева-Амурского,42",ТЭ,2020,4,19045.71
"Муравьева-Амурского,42",ТЭ,2020,5,13006.01
"Муравьева-Амурского,42",ТЭ,2020,8,701.02
"Муравьева-Амурского,42",ТЭ,2020,10,1141.29
"Муравьева-Амурского,42",ТЭ,2020,11,1425.35
"Муравьева-Амурского,42",ТЭ,2020,12,10323.74
"Муравьева-Амурского,42",ХВС,2020,1,184.81
"Муравьева-Амурского,42",ХВС,2020,2,198.93
"Муравьева-Амурского,42",ХВС,2020,3,245.99
"Муравьева-Амурского,42",ХВС,2020,4,226.73
"Муравьева-Амурского,42",ХВС,2020,8,87.79
"Муравьева-Амурского,42",ХВС,2020,10,186.56
"Муравьева-Амурского,42",ХВС,2020,11,175.58
"Муравьева-Амурского,42",ХВС,2020,12,129.49
"Муравьева-Амурского,42",ЭЭ,2020,1,7435.5
"Муравьева-Амурского,42",ЭЭ,2020,2,12569.72
"Муравьева-Амурского,42",ЭЭ,2020,3,12752.04
"Муравьева-Амурского,42",ЭЭ,2020,4,11354.39
"Муравьева-Амурского,42",ЭЭ,2020,8,12697.5
"Муравьева-Амурского,42",ЭЭ,2020,10,13370.69
"Муравьева-Амурского,42",ЭЭ,2020,11,16041.68
"Муравьева-Амурского,42",ЭЭ,2020,12,17282.38
"Некрасова,102",ВО,2020,1,1459.08
"Некрасова,102",ВО,2020,2,1232.11
"Некрасова,102",ВО,2020,3,1264.54
"Некрасова,102",ВО,2020,4,1199.69
"Некрасова,102",ВО,2020,5,1296.96
"Некрасова,102",ВО,2020,6,1686.0500000000002
"Некрасова,102",ВО,2020,7,1426.66
"Некрасова,102",ВО,2020,8,3140.64
"Некрасова,102",ВО,2020,9,1786.68
"Некрасова,102",ВО,2020,10,2297.1600000000003
"Некрасова,102",ВО,2020,11,2297.1600000000003
"Некрасова,102",ВО,2020,12,1735.62
"Некрасова,102",ТЭ,2020,1,149425.17
"Некрасова,102",ТЭ,2020,2,152924.86
"Некрасова,102",ТЭ,2020,3,128370.48
"Некрасова,102",ТЭ,2020,4,103364.6
"Некрасова,102",ТЭ,2020,5,103574.1
"Некрасова,102",ТЭ,2020,11,31157.34
"Некрасова,102",ТЭ,2020,12,114066.07
"Некрасова,102",ХВС,2020,1,1707.48
"Некрасова,102",ХВС,2020,2,1441.87
"Некрасова,102",ХВС,2020,3,1479.8200000000002
"Некрасова,102",ХВС,2020,4,1403.9299999999998
"Некрасова,102",ХВС,2020,5,1517.76
"Некрасова,102",ХВС,2020,6,1973.09
"Некрасова,102",ХВС,2020,7,1669.54
"Некрасова,102",ХВС,2020,8,1360.8
"Некрасова,102",ХВС,2020,9,1360.8
"Некрасова,102",ХВС,2020,10,1749.6
"Некрасова,102",ХВС,2020,11,1749.6
"Некрасова,102",ХВС,2020,12,972.0
"Некрасова,102",ЭЭ,2020,1,196939.62
"Некрасова,102",ЭЭ,2020,2,178245.85
"Некрасова,102",ЭЭ,2020,3,155077.32
"Некрасова,102",ЭЭ,2020,4,141485.94
"Некрасова,102",ЭЭ,2020,5,145988.86
"Некрасова,102",ЭЭ,2020,6,117749.23
"Некрасова,102",ЭЭ,2020,7,137347.86
"Некрасова,102",ЭЭ,2020,8,144934.68
"Некрасова,102",ЭЭ,2020,9,144018.3
"Некрасова,102",ЭЭ,2020,10,127812.79
"Некрасова,102",ЭЭ,2020,11,134868.17
"Некрасова,102",ЭЭ,2020,12,158683.27
"Океанскийпр-т,34",ВО,2020,1,13464.36
"Океанскийпр-т,34",ВО,2020,3,17387.25
"Океанскийпр-т,34",ВО,2020,4,15638.7
"Океанскийпр-т,34",ВО,2020,5,8310.85
"Океанскийпр-т,34",ВО,2020,6,7371.0
"Океанскийпр-т,34",ВО,2020,7,9991.8
"Океанскийпр-т,34",ВО,2020,8,1815.76
"Океанскийпр-т,34",ВО,2020,9,1516.74
"Океанскийпр-т,34",ВО,2020,10,3837.66
"Океанскийпр-т,34",ВО,2020,11,2944.92
"Океанскийпр-т,34",ВО,2020,12,2409.48
"Океанскийпр-т,34",ТЭ,2020,2,349275.74
"Океанскийпр-т,34",ТЭ,2020,3,169226.94
"Океанскийпр-т,34",ТЭ,2020,4,129691.24
"Океанскийпр-т,34",ТЭ,2020,5,90237.26
"Океанскийпр-т,34",ТЭ,2020,6,51211.59
"Океанскийпр-т,34",ТЭ,2020,7,12913.23
"Океанскийпр-т,34",ТЭ,2020,8,19868.09
"Океанскийпр-т,34",ТЭ,2020,9,18880.03
"Океанскийпр-т,34",ТЭ,2020,10,21978.69
"Океанскийпр-т,34",ТЭ,2020,11,25327.38
"Океанскийпр-т,34",ТЭ,2020,12,99427.26
"Океанскийпр-т,34",ХВС,2020,1,4325.36
"Океанскийпр-т,34",ХВС,2020,3,5777.68
"Океанскийпр-т,34",ХВС,2020,4,5525.1
"Океанскийпр-т,34",ХВС,2020,5,2936.2
"Океанскийпр-т,34",ХВС,2020,6,2841.48
"Океанскийпр-т,34",ХВС,2020,7,3283.52
"Океанскийпр-т,34",ХВС,2020,8,3376.31
"Океанскийпр-т,34",ХВС,2020,9,2803.98
"Океанскийпр-т,34",ХВС,2020,10,3793.62
"Океанскийпр-т,34",ХВС,2020,11,3562.7
"Океанскийпр-т,34",ХВС,2020,12,2968.92
"Океанскийпр-т,34",ЭЭ,2020,1,352857.47
"Океанскийпр-т,34",ЭЭ,2020,2,329098.15
"Океанскийпр-т,34",ЭЭ,2020,3,348439.84
"Океанскийпр-т,34",ЭЭ,2020,4,334632.85
"Океанскийпр-т,34",ЭЭ,2020,5,289494.81
"Океанскийпр-т,34",ЭЭ,2020,6,293577.73
"Океанскийпр-т,34",ЭЭ,2020,7,240249.43
"Океанскийпр-т,34",ЭЭ,2020,8,391970.38
"Океанскийпр-т,34",ЭЭ,2020,9,445679.09
"Океанскийпр-т,34",ЭЭ,2020,10,330673.28
"Океанскийпр-т,34",ЭЭ,2020,11,328231.66
"Океанскийпр-т,34",ЭЭ,2020,12,348604.69
"Партизанская,11",ТЭ,2020,1,269811.32
"Партизанская,11",ТЭ,2020,2,232908.0
"Партизанская,11",ТЭ,2020,3,262392.0
"Партизанская,11",ТЭ,2020,4,188916.0
"Партизанская,11",ТЭ,2020,5,156000.0
"Партизанская,11",ТЭ,2020,6,125112.0
"Партизанская,11",ТЭ,2020,7,58344.0
"Партизанская,11",ТЭ,2020,10,64488.67
"Партизанская,11",ТЭ,2020,11,103276.48
"Партизанская,11",ТЭ,2020,12,62754.25
"Партизанская,11",ХВС,2020,2,8.84
"Партизанская,11",ХВС,2020,3,21.05
"Партизанская,11",ХВС,2020,4,35.15
"Партизанская,11",ХВС,2020,5,11.58
"Партизанская,11",ХВС,2020,6,8.0
"Партизанская,11",ХВС,2020,7,25.47
"Партизанская,11",ХВС,2020,9,1.29
"Партизанская,11",ХВС,2020,10,4.08
"Партизанская,11",ХВС,2020,12,4.73
"Партизанская,11",ЭЭ,2020,1,5221.2
"Партизанская,11",ЭЭ,2020,2,5928.0
"Партизанская,11",ЭЭ,2020,3,4936.2
"Партизанская,11",ЭЭ,2020,4,4993.2
"Партизанская,11",ЭЭ,2020,5,5101.5
"Партизанская,11",ЭЭ,2020,6,3830.4
"Партизанская,11",ЭЭ,2020,7,3060.9
"Партизанская,11",ЭЭ,2020,8,4554.0
"Партизанская,11",ЭЭ,2020,9,4752.72
"Партизанская,11",ЭЭ,2020,10,5324.04
"Партизанская,11",ЭЭ,2020,11,5456.52
"Партизанская,11",ЭЭ,2020,12,766.73
"Поротова,14",ВО,2020,1,164.77
"Поротова,14",ВО,2020,2,134.68
"Поротова,14",ВО,2020,3,140.41
"Поротова,14",ВО,2020,6,1602.74
"Поротова,14",ВО,2020,7,786.47
"Поротова,14",ВО,2020,12,794.71
"Поротова,14",ТЭ,2020,2,199363.49
"Поротова,14",ТЭ,2020,3,161421.78
"Поротова,14",ТЭ,2020,5,161421.78
"Поротова,14",ТЭ,2020,6,147435.28
"Поротова,14",ХВС,2020,1,116.77
"Поротова,14",ХВС,2020,2,95.45
"Поротова,14",ХВС,2020,3,99.51
"Поротова,14",ХВС,2020,6,1135.88
"Поротова,14",ХВС,2020,7,557.38
"Поротова,14",ХВС,2020,12,558.89
"Поротова,14",ЭЭ,2020,1,8658.3
"Поротова,14",ЭЭ,2020,2,10032.0
"Поротова,14",ЭЭ,2020,3,8458.8
"Поротова,14",ЭЭ,2020,4,8555.7
"Поротова,14",ЭЭ,2020,5,8196.6
"Поротова,14",ЭЭ,2020,6,6116.1
"Поротова,14",ЭЭ,2020,7,5460.6
"Поротова,14",ЭЭ,2020,8,5490.5
"Профсоюзная,,д.12",ЭЭ,2020,1,90689.75
"Профсоюзная,,д.12",ЭЭ,2020,2,86587.3
"Профсоюзная,,д.12",ЭЭ,2020,3,82360.91
"Профсоюзная,,д.12",ЭЭ,2020,4,90725.86
"Профсоюзная,,д.12",ЭЭ,2020,5,81329.0
"Профсоюзная,,д.12",ЭЭ,2020,6,79602.65
"Профсоюзная,,д.12",ЭЭ,2020,7,65207.06
"Профсоюзная,,д.12",ЭЭ,2020,8,93865.6
"Профсоюзная,,д.12",ЭЭ,2020,9,75820.61
"Профсоюзная,,д.12",ЭЭ,2020,10,78606.2
"Профсоюзная,,д.12",ЭЭ,2020,11,81416.42
"Профсоюзная,,д.12",ЭЭ,2020,12,86964.19
"Профсоюзная,12",ВО,2020,2,569.38
"Профсоюзная,12",ВО,2020,3,569.38
"Профсоюзная,12",ВО,2020,4,569.38
"Профсоюзная,12",ВО,2020,5,569.38
"Профсоюзная,12",ВО,2020,6,569.38
"Профсоюзная,12",ВО,2020,7,569.38
"Профсоюзная,12",ВО,2020,8,569.38
"Профсоюзная,12",ВО,2020,9,569.38
"Профсоюзная,12",ВО,2020,10,569.38
"Профсоюзная,12",ВО,2020,11,569.38
"Профсоюзная,12",ВО,2020,12,569.38
"Профсоюзная,12",ГВС,2020,1,665.53
"Профсоюзная,12",ГВС,2020,2,665.53
"Профсоюзная,12",ГВС,2020,3,665.53
"Профсоюзная,12",ГВС,2020,4,665.53
"Профсоюзная,12",ГВС,2020,5,665.53
"Профсоюзная,12",ГВС,2020,6,665.53
"Профсоюзная,12",ГВС,2020,7,665.53
"Профсоюзная,12",ГВС,2020,8,871.49
"Профсоюзная,12",ГВС,2020,9,871.49
"Профсоюзная,12",ГВС,2020,10,871.49
"Профсоюзная,12",ГВС,2020,11,871.49
"Профсоюзная,12",ГВС,2020,12,871.49
"Профсоюзная,12",ТЭ,2020,1,235501.64
"Профсоюзная,12",ТЭ,2020,2,242831.41
"Профсоюзная,12",ТЭ,2020,3,200654.35
"Профсоюзная,12",ТЭ,2020,4,167098.61
"Профсоюзная,12",ТЭ,2020,5,103077.56
"Профсоюзная,12",ТЭ,2020,6,40348.05
"Профсоюзная,12",ТЭ,2020,10,28980.33
